Name,Released year,Genre,Director,Runtime,Score,Status,Language,Budget,Revenue
Along Came a Spider,2001,"['Crime', 'Mystery', 'Thriller', 'Action']",Lee Tamahori,1h 44m,63.0,Released,English,"$60,000,000.00","$105,200,000.00"
To End All War: Oppenheimer & the Atomic Bomb,2023,"['Documentary', 'History']",Christopher Cassel,1h 28m,78.0,Released,English,-,-
About Cherry,2012,['Drama'],Stephen Elliott,1h 42m,45.0,Released,English,"$2,500,000.00","$8,315.00"
Haeundae,2009,"['Action', 'Drama', 'Thriller']",JK Youn,2h,69.0,Released,Korean,"$16,000,000.00","$71,641,901.00"
Minari,2021,['Drama'],Lee Isaac Chung,1h 55m,74.0,Released,English,"$2,000,000.00","$12,886,100.00"
Notorious,2009,"['Music', 'Drama', 'History']",George Tillman Jr.,2h 2m,69.0,Released,English,-,"$43,051,547.00"
Anne of Green Gables,1985,"['Family', 'Drama']",Kevin Sullivan,3h 19m,81.0,Released,English,-,-
Four Christmases,2008,"['Comedy', 'Romance', 'Drama']",Seth Gordon,1h 28m,58.0,Released,English,"$80,000,000.00","$164,112,721.00"
Invasion of the Body Snatchers,1978,"['Science Fiction', 'Horror']",Philip Kaufman,1h 56m,72.0,Released,English,"$3,500,000.00","$24,946,533.00"
Shot Caller,2017,"['Crime', 'Drama', 'Thriller']",Ric Roman Waugh,2h 1m,69.0,Released,English,-,-
DodgeBall: A True Underdog Story,2004,['Comedy'],Rawson Marshall Thurber,1h 32m,63.0,Released,English,"$20,000,000.00","$167,722,310.00"
The Unforgivable,2021,"['Drama', 'Crime']",Nora Fingscheidt,1h 52m,75.0,Released,English,-,-
Seven Pounds,2008,['Drama'],Gabriele Muccino,2h 3m,76.0,Released,English,"$55,000,000.00","$168,167,691.00"
The Peacemaker,1997,"['Action', 'Thriller']",Mimi Leder,2h 4m,61.0,Released,English,"$50,000,000.00","$110,463,140.00"
Mr. Popper's Penguins,2011,"['Comedy', 'Family']",Mark Waters,1h 34m,59.0,Released,English,"$55,000,000.00","$187,361,754.00"
Vertical Limit,2000,"['Adventure', 'Action', 'Thriller']",Robert King,2h 4m,60.0,Released,English,"$75,000,000.00","$215,663,859.00"
Driven,2001,"['Action', 'Drama']",Renny Harlin,1h 56m,51.0,Released,English,"$94,000,000.00","$54,744,738.00"
Rim of the World,2019,"['Science Fiction', 'Adventure', 'Action', 'Comedy']",McG,1h 39m,60.0,Released,English,-,-
Dragon Ball: Yo! Son Goku and His Friends Return!!,2008,"['Animation', 'Action', 'Adventure', 'Science Fiction']",Akira Toriyama,35m,63.0,Released,Japanese,-,-
Never Been Kissed,1999,"['Romance', 'Comedy', 'Drama']",Raja Gosnell,1h 47m,62.0,Released,English,"$25,000,000.00","$84,565,230.00"
Stepmom 2019,2019,"['Drama', 'Romance']",Lee Dong-hyun, -,63.0,Released,Korean,-,-
Three Wishes for Cinderella,1973,"['Fantasy', 'Family', 'Romance']",Václav Vorlíček,1h 22m,76.0,Released,Czech,"$580,000.00",-
The Day of the Jackal,1973,"['Action', 'Thriller']",Fred Zinnemann,2h 23m,75.0,Released,English,-,"$16,056,255.00"
Cannibal Holocaust,1980,['Horror'],Gianfranco Clerici,1h 36m,63.0,Released,Italian,"$100,000.00",-
Pokémon the Movie: Hoopa and the Clash of Ages,2015,"['Family', 'Adventure', 'Animation', 'Action', 'Fantasy']",Kunihiko Yuyama,1h 13m,67.0,Released,Japanese,"$150,000,000.00",-
The Wonder,2022,"['Drama', 'Mystery']",Sebastián Lelio,1h 48m,67.0,Released,English,-,-
Samson,2018,"['Action', 'Drama', 'Adventure']",Bruce Macdonald,1h 50m,58.0,Released,English,"$3,500,000.00","$4,900,000.00"
The Watcher in the Woods,1980,"['Fantasy', 'Horror', 'Thriller']",John Hough,1h 23m,60.0,Released,English,"$9,000,000.00","$5,000,000.00"
The Hunt,2020,"['Action', 'Thriller', 'Horror']",Craig Zobel,1h 30m,67.0,Released,English,"$14,000,000.00","$10,550,350.00"
Midnight in the Garden of Good and Evil,1997,"['Mystery', 'Crime']",Clint Eastwood,2h 35m,63.0,Released,English,"$35,000,000.00","$25,105,255.00"
Ace High,1968,"['Western', 'Action', 'Comedy']",Giuseppe Colizzi,2h 12m,65.0,Released,Italian,-,-
Monster High: Scaris City of Frights,2013,"['Animation', 'Fantasy']",Andrew Duncan,1h 1m,77.0,Released,English,-,-
Death Note,2017,"['Crime', 'Fantasy', 'Horror', 'Thriller']",Adam Wingard,1h 41m,42.0,Released,English,"$40,000,000.00",-
The Black Hole,1979,"['Adventure', 'Family', 'Science Fiction', 'Action']",Jeb Rosebrook,1h 38m,58.0,Released,English,"$20,000,000.00","$35,841,901.00"
The Ladykillers,1955,"['Comedy', 'Crime']",William Rose,1h 31m,73.0,Released,English,-,-
Barbie: Spy Squad,2016,"['Action', 'Animation', 'Family']",Ruth Handler,1h 15m,69.0,Released,English,-,-
Changeling,2008,"['Crime', 'Drama', 'Mystery']",Clint Eastwood,2h 21m,76.0,Released,English,"$55,000,000.00","$113,398,237.00"
Van Wilder: Freshman Year,2009,"['Comedy', 'Romance']",Harvey Glazer,1h 40m,55.0,Released,English,"$6,000,000.00","$20,543.00"
Phone Booth,2003,"['Thriller', 'Crime']",Joel Schumacher,1h 21m,68.0,Released,English,"$13,000,000.00","$97,837,138.00"
Odd Thomas,2013,"['Mystery', 'Thriller']",Stephen Sommers,1h 40m,69.0,Released,English,"$27,000,000.00",-
Stillwater,2021,"['Drama', 'Crime', 'Thriller']",Tom McCarthy,2h 19m,67.0,Released,English,"$20,000,000.00","$19,754,272.00"
Twilight Zone: The Movie,1983,"['Horror', 'Fantasy', 'Science Fiction']",John Landis,1h 41m,64.0,Released,English,"$10,000,000.00","$29,450,920.00"
On the Rocks,2020,"['Drama', 'Comedy']",Sofia Coppola,1h 36m,61.0,Released,English,-,-
Surviving Christmas,2004,"['Comedy', 'Romance']",Mike Mitchell,1h 31m,57.0,Released,English,"$45,000,000.00","$14,793,624.00"
Embrace of the Vampire,1995,"['Horror', 'Fantasy']",Anne Goursaud,1h 32m,49.0,Released,English,"$500,000.00",-
Ken Park,2002,['Drama'],Edward Lachman,1h 37m,59.0,Released,English,"$1,300,000.00","$447,741.00"
The New World,2005,"['Drama', 'History', 'Romance']",Terrence Malick,2h 31m,65.0,Released,English,"$30,000,000.00","$30,500,000.00"
Near Dark,1987,['Horror'],Kathryn Bigelow,1h 34m,69.0,Released,English,"$5,000,000.00",-
The Little Mermaid,2018,"['Family', 'Adventure', 'Fantasy', 'Romance', 'Drama']",Blake Harris,1h 38m,50.0,Released,English,-,"$2,614,006.00"
Arthur and the Revenge of Maltazard,2009,"['Adventure', 'Fantasy', 'Animation', 'Family']",Luc Besson,1h 33m,57.0,Released,French,"$87,000,000.00",-
Wolf Hound,2022,"['War', 'Action']",Michael B. Chait,2h 7m,66.0,Released,English,-,-
Anacondas: Trail of Blood,2009,"['Horror', 'Fantasy', 'Action', 'Adventure', 'TV Movie']",Don E. FauntLeRoy,1h 29m,47.0,Released,English,-,-
The Son of Bigfoot,2017,"['Family', 'Animation', 'Comedy']",Ben Stassen,1h 32m,66.0,Released,English,"$30,000,000.00","$46,372,519.00"
The Claus Family 2,2021,"['Family', 'Comedy', 'Fantasy']",Ruben Vandenborre,1h 38m,69.0,Released,Dutch; Flemish,-,-
The Birdcage,1996,['Comedy'],Mike Nichols,1h 59m,70.0,Released,English,"$31,000,000.00","$185,300,000.00"
"Definitely, Maybe",2008,"['Comedy', 'Romance']",Adam Brooks,1h 52m,69.0,Released,English,-,"$55,447,968.00"
The Water Horse,2007,"['Family', 'Adventure', 'Fantasy']",Jay Russell,1h 52m,64.0,Released,English,"$40,000,000.00","$103,967,384.00"
Miracle in Cell No. 7,2013,"['Drama', 'Comedy']",Lee Hwan-kyung,2h 7m,79.0,Released,Korean,-,"$80,300,000.00"
The Battle at Lake Changjin II: Water Gate Bridge,2022,"['War', 'History', 'Action', 'Drama']",Tsui Hark,2h 29m,64.0,Released,Chinese,"$200,000,000.00","$626,203,271.00"
The Fountain,2006,"['Drama', 'Adventure', 'Science Fiction', 'Romance']",Darren Aronofsky,1h 36m,70.0,Released,English,"$35,000,000.00","$15,304,890.00"
21 Grams,2003,"['Drama', 'Crime', 'Thriller']",Alejandro González Iñárritu,2h 4m,73.0,Released,English,"$20,000,000.00","$60,427,839.00"
Night Teeth,2021,"['Horror', 'Thriller', 'Action']",Adam Randall,1h 47m,65.0,Released,English,"$21,700,000.00",-
What to Expect When You're Expecting,2012,"['Romance', 'Comedy', 'Drama']",Kirk Jones,1h 50m,60.0,Released,English,"$40,000,000.00","$79,700,000.00"
Mobile Suit Gundam 00: A Wakening of the Trailblazer,2010,"['Action', 'Animation', 'Drama', 'Science Fiction', 'War']",Seiji Mizushima,2h 3m,63.0,Released,Japanese,-,-
A Cowboy Christmas Romance,2023,"['TV Movie', 'Comedy', 'Romance']",Jake Helgren, -,60.0,Released,English,-,-
Teeth,2008,"['Comedy', 'Horror']",Mitchell Lichtenstein,1h 34m,53.0,Released,English,"$2,000,000.00","$2,340,110.00"
Suicide Squad: Hell to Pay,2018,"['Science Fiction', 'Action', 'Animation']",Paul Dini,1h 26m,71.0,Released,English,-,-
Paradise Hills,2019,"['Fantasy', 'Science Fiction', 'Thriller', 'Horror']",Alice Waddington,1h 35m,60.0,Released,English,"$6,000,000.00",-
World Trade Center,2006,"['Drama', 'History', 'Thriller']",Oliver Stone,2h 9m,61.0,Released,English,"$65,000,000.00","$163,200,000.00"
Deep Blue Sea 3,2020,"['Action', 'Horror', 'Science Fiction']",Duncan Kennedy,1h 40m,57.0,Released,English,"$5,000,000.00",-
Frozen,2010,['Thriller'],Adam Green,1h 33m,60.0,Released,English,-,"$3,065,860.00"
Doctor Who: The Waters of Mars,2009,"['Horror', 'Science Fiction', 'Drama', 'Mystery', 'Adventure', 'TV Movie']",Graeme Harper,1h 2m,79.0,Released,English,-,-
Code 8,2019,"['Science Fiction', 'Action', 'Crime']",Jeff Chan,1h 39m,62.0,Released,English,-,"$157,209.00"
Cazadora,2023,['Thriller'],Martín Duplaquet,1h 12m,61.0,Released,Spanish; Castilian,-,-
A Sunburnt Christmas,2020,"['Comedy', 'Crime', 'Family']",Christiaan Van Vuuren,1h 40m,68.0,Released,English,-,-
Blood Red Sky,2021,"['Horror', 'Thriller', 'Action']",Peter Thorwarth,2h 3m,69.0,Released,German,"$17,739,525.00",-
Doctor Who: A Christmas Carol,2010,['Science Fiction'],Toby Haynes,1h 2m,80.0,Released,English,-,-
Empire of the Sun,1987,"['Drama', 'History', 'War']",Steven Spielberg,2h 33m,75.0,Released,English,"$35,000,000.00","$66,700,000.00"
Kidnapped,2021,"['Thriller', 'Drama', 'TV Movie']",Vic Sarin,1h 25m,65.0,Released,English,"$20,000,000.00",-
Knocked Up,2007,"['Comedy', 'Romance', 'Drama']",Judd Apatow,2h 9m,63.0,Released,English,"$30,000,000.00","$219,922,417.00"
Crash,2005,['Drama'],Paul Haggis,1h 52m,72.0,Released,English,"$6,500,000.00","$98,400,000.00"
The Yin-Yang Master: Dream of Eternity,2020,"['Action', 'Drama', 'Fantasy', 'Mystery', 'Science Fiction']",Guo Jingming,2h 12m,74.0,Released,Chinese,-,"$69,000,000.00"
City of Ember,2008,"['Adventure', 'Family', 'Fantasy']",Jeanne Duprau,1h 30m,63.0,Released,English,"$55,000,000.00","$17,869,048.00"
The Man Who Killed Hitler and Then the Bigfoot,2019,"['Drama', 'Adventure', 'Fantasy']",Robert D. Krzykowski,1h 36m,54.0,Released,English,-,"$3,822.00"
All Quiet on the Western Front,1979,"['War', 'Drama', 'TV Movie']",Delbert Mann,2h 30m,66.0,Released,English,-,-
Aloha Scooby-Doo!,2005,"['Mystery', 'Family', 'Animation', 'Adventure', 'Comedy']",Tim Maltby,1h 14m,72.0,Released,English,-,-
13 Minutes,2015,"['History', 'Drama']",Oliver Hirschbiegel,1h 54m,69.0,Released,German,-,"$147,315.00"
Braven,2018,"['Drama', 'Action', 'Thriller']",Lin Oeding,1h 34m,62.0,Released,English,"$5,000,000.00","$854,319.00"
Teen Titans Go! vs. Teen Titans,2019,"['Action', 'Animation']",Bob Kane,1h 16m,78.0,Released,English,-,-
"Tad, the Lost Explorer, and the Secret of King Midas",2017,"['Animation', 'Adventure', 'Comedy', 'Family']",Enrique Gato,1h 25m,67.0,Released,Spanish; Castilian,"$10,778,400.00","$34,156,960.00"
Almost Famous,2000,"['Drama', 'Music']",Cameron Crowe,2h 4m,75.0,Released,English,"$60,000,000.00","$47,386,287.00"
Isla bonita,2023,"['Comedy', 'Adventure']",Ani Alva Helfer, -,0.0,Released,Spanish; Castilian,-,-
The Red Violin,1998,"['Drama', 'Thriller', 'Mystery', 'Music', 'Romance']",François Girard,2h 11m,74.0,Released,French,"$18,000,000.00","$9,495,408.00"
Synapse,2021,['Science Fiction'],Kenlon Clark,1h 56m,34.0,Released,English,-,-
Fantasy Island,2020,"['Horror', 'Fantasy', 'Adventure', 'Mystery']",Jeff Wadlow,1h 49m,58.0,Released,English,"$7,000,000.00","$49,500,000.00"
Under Siege,1992,"['Action', 'Thriller']",Andrew Davis,1h 43m,63.0,Released,English,"$35,000,000.00","$156,563,139.00"
The Professionals,1966,"['Western', 'Action', 'Adventure']",Richard Brooks,1h 57m,71.0,Released,English,-,-
Cannonball Run II,1984,"['Action', 'Comedy']",Hal Needham,1h 48m,54.0,Released,English,-,"$28,078,073.00"
Secondhand Lions,2003,"['Family', 'Comedy']",Tim McCanlies,1h 51m,72.0,Released,English,-,-
This Is Spinal Tap,1984,"['Music', 'Comedy']",Rob Reiner,1h 22m,74.0,Released,English,"$2,500,000.00","$4,700,000.00"
My Big Fat Greek Wedding 2,2016,"['Romance', 'Comedy']",Kirk Jones,1h 34m,60.0,Released,English,"$18,000,000.00","$90,632,641.00"
Wishmaster 3: Beyond the Gates of Hell,2001,"['Thriller', 'Horror', 'Fantasy']",Peter Atkins,1h 29m,45.0,Released,English,"$1,500,000.00",-
The Gigolo,2015,"['Romance', 'Drama', 'Comedy']",Amen Au Cheuk-man,1h 37m,47.0,Released,Cantonese,-,"$709,136.00"
Michael Jackson: The Life of an Icon,2011,"['Documentary', 'Music']",Andrew Eastel,2h 29m,78.0,Released,English,-,-
Death Wish II,1982,"['Action', 'Crime', 'Drama']",Michael Winner,1h 32m,63.0,Released,English,"$2,000,000.00","$45,000,000.00"
SS Experiment Love Camp,1976,"['Horror', 'War']",Sergio Garrone,1h 34m,54.0,Released,Italian,-,-
The Librarian: The Curse of the Judas Chalice,2008,"['Fantasy', 'Adventure', 'Comedy']",Jonathan Frakes,1h 35m,62.0,Released,English,-,-
The Disaster Artist,2017,"['Comedy', 'Drama']",James Franco,1h 44m,71.0,Released,English,"$10,000,000.00","$29,820,616.00"
Happy Death Day,2017,"['Horror', 'Mystery', 'Comedy']",Christopher Landon,1h 37m,66.0,Released,English,"$4,800,000.00","$125,500,000.00"
Boston Strangler,2023,"['Crime', 'Mystery', 'Thriller']",Matt Ruskin,1h 52m,67.0,Released,English,-,-
Dragon Knight,2022,"['Fantasy', 'Adventure', 'Action']",Lawrie Brewster,1h 39m,63.0,Released,English,-,-
Earthquake,1974,"['Action', 'Drama', 'Thriller']",Mark Robson,2h 3m,61.0,Released,English,"$7,000,000.00","$79,666,653.00"
99 Moons,2023,['Drama'],Jan Gassmann,1h 50m,52.0,Released,German,-,-
The Legend of 1900,1998,"['Drama', 'Music']",Giuseppe Tornatore,2h 50m,83.0,Released,Italian,"$9,000,000.00","$21,057,208.00"
Last Knights,2015,"['Action', 'Adventure']",Kazuaki Kiriya,1h 55m,65.0,Released,English,"$40,000,000.00","$3,643,591.00"
Beautiful Creatures,2013,"['Fantasy', 'Drama', 'Romance']",Richard LaGravenese,2h 4m,60.0,Released,English,"$60,000,000.00","$60,052,138.00"
Lone Wolf McQuade,1983,"['Action', 'Crime']",B.J. Nelson,1h 47m,65.0,Released,English,"$5,000,000.00","$12,232,628.00"
Teen Titans Go! To the Movies,2018,"['Animation', 'Action', 'Comedy', 'Science Fiction']",Aaron Horvath,1h 24m,73.0,Released,English,"$10,000,000.00","$28,646,544.00"
Dragonheart: Vengeance,2020,"['Fantasy', 'Action', 'Adventure']",Patrick Read Johnson,1h 37m,69.0,Released,English,-,-
Eat Pray Love,2010,"['Drama', 'Romance']",Ryan Murphy,2h 13m,62.0,Released,English,"$60,000,000.00","$204,594,016.00"
100% Wolf,2020,"['Animation', 'Family', 'Fantasy']",Alexs Stadermann,1h 36m,60.0,Released,English,-,"$9,750,139.00"
Covet: Island of Desire,2017,['Romance'],Kim Jin-sung,1h 21m,49.0,Released,Korean,-,-
Colossal,2017,"['Drama', 'Fantasy', 'Science Fiction']",Nacho Vigalondo,1h 49m,63.0,Released,English,-,"$3,029,287.00"
Walking with Dinosaurs,2013,"['Animation', 'Family', 'Adventure']",Barry Cook,1h 27m,61.0,Released,English,"$80,000,000.00","$126,546,518.00"
A Simple Favor,2018,"['Crime', 'Thriller', 'Mystery', 'Comedy']",Paul Feig,1h 57m,66.0,Released,English,"$20,000,000.00","$97,644,617.00"
Skylines,2020,"['Science Fiction', 'Action']",Liam O'Donnell,1h 53m,56.0,Released,English,"$70,000,000.00",-
Christmas in Evergreen: Letters to Santa,2018,"['Family', 'Romance', 'TV Movie']",Sean McNamara,1h 30m,70.0,Released,English,-,-
The Lorax,1972,"['Animation', 'Family', 'TV Movie']",Hawley Pratt,25m,72.0,Released,English,-,-
The Giver,2014,"['Drama', 'Science Fiction']",Phillip Noyce,1h 37m,65.0,Released,English,"$25,000,000.00","$66,980,456.00"
A Home at the End of the World,2004,"['Drama', 'Romance']",Michael Mayer,1h 36m,65.0,Released,English,"$6,500,000.00","$1,548,955.00"
The Three Musketeers,1973,"['Action', 'Adventure', 'Comedy']",Richard Lester,1h 46m,68.0,Released,English,-,"$22,018,000.00"
Overboard,1987,"['Comedy', 'Romance']",Garry Marshall,1h 52m,68.0,Released,English,"$22,000,000.00","$26,713,187.00"
Swingers,2020,['Documentary'],Tom Green,47m,45.0,Released,English,-,-
Mr. Deeds Goes to Town,1936,"['Comedy', 'Drama', 'Romance']",Frank Capra,1h 55m,75.0,Released,English,-,-
The Last Exorcism,2010,"['Horror', 'Thriller', 'Mystery']",Daniel Stamm,1h 27m,57.0,Released,English,"$1,800,000.00","$69,400,000.00"
Suspiria,2018,"['Horror', 'Mystery', 'Drama']",Daria Nicolodi,2h 32m,69.0,Released,English,"$20,000,000.00","$7,900,000.00"
Kung Fu Panda 4,2024,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",Mike Mitchell, -,0.0,In Production,English,-,-
Jarhead 3: The Siege,2016,"['War', 'Action', 'Drama']",William Kaufman,1h 35m,62.0,Released,English,-,-
Of Mice and Men,1992,"['Drama', 'Western']",Gary Sinise,1h 50m,73.0,Released,English,-,"$5,471,088.00"
Popeye,1980,"['Action', 'Adventure', 'Comedy', 'Family']",E.C. Segar,1h 54m,54.0,Released,English,"$20,000,000.00","$49,823,037.00"
The Lion in Winter,1968,"['Drama', 'History']",Anthony Harvey,2h 14m,74.0,Released,English,-,-
Blackout,2022,"['Action', 'Adventure', 'Thriller']",Sam Macaroni,1h 21m,54.0,Released,English,-,-
Maquia: When the Promised Flower Blooms,2018,"['Animation', 'Fantasy', 'Drama']",Mari Okada,1h 55m,82.0,Released,Japanese,-,"$4,300,000.00"
Interstella5555: The 5tory of The 5ecret 5tar 5ystem,2003,"['Animation', 'Science Fiction', 'Music', 'Adventure']",Kazuhisa Takenouchi,1h 6m,78.0,Released,Japanese,"$4,000,000.00",-
The Pirates! In an Adventure with Scientists!,2012,"['Animation', 'Adventure', 'Family', 'Comedy']",Peter Lord,1h 28m,64.0,Released,English,"$60,000,000.00","$123,054,041.00"
The Girl with All the Gifts,2016,"['Action', 'Horror', 'Science Fiction']",Mike Carey,1h 50m,65.0,Released,English,"$5,005,600.00",-
Madea's Witness Protection,2012,"['Drama', 'Comedy', 'Crime']",Tyler Perry,1h 54m,61.0,Released,English,"$20,000,000.00","$66,900,000.00"
In This Corner of the World,2016,"['Drama', 'Animation', 'Romance', 'War', 'History']",Sunao Katabuchi,2h 10m,80.0,Released,Japanese,-,"$19,496,308.00"
La Belle Noiseuse,1991,['Drama'],Jacques Rivette,3h 58m,74.0,Released,French,-,-
Special Forces,2011,"['Action', 'Drama', 'War']",Stéphane Rybojad,1h 49m,67.0,Released,French,"$10,000,000.00","$3,424,648.00"
Soldier,1998,"['Science Fiction', 'Action', 'Drama', 'Fantasy']",Paul W. S. Anderson,1h 39m,64.0,Released,English,"$75,000,000.00","$14,594,226.00"
U.S. Marshals,1998,"['Thriller', 'Crime', 'Action']",Roy Huggins,2h 11m,65.0,Released,English,"$60,000,000.00","$102,367,405.00"
Gunfight at the O.K. Corral,1957,['Western'],John Sturges,2h 2m,70.0,Released,English,-,"$11,750,000.00"
Shaun the Sheep Movie,2015,"['Family', 'Animation', 'Comedy', 'Adventure']",Mark Burton,1h 25m,70.0,Released,English,"$25,000,000.00","$106,209,378.00"
Chinese Zodiac,2012,"['Action', 'Adventure']",Jackie Chan,1h 49m,62.0,Released,Cantonese,"$48,000,000.00","$171,339,013.00"
The Quest,1996,"['Action', 'Adventure', 'Drama']",Jean-Claude Van Damme,1h 35m,61.0,Released,English,"$30,000,000.00","$57,400,547.00"
Virus:32,2022,['Horror'],Gustavo Hernández,1h 30m,69.0,Released,Spanish; Castilian,-,-
Sense and Sensibility,1995,"['Drama', 'Romance']",Ang Lee,2h 16m,74.0,Released,English,"$16,000,000.00","$134,582,776.00"
Bicycle Thieves,1948,['Drama'],Vittorio De Sica,1h 29m,82.0,Released,Italian,"$133,000.00","$436,655.00"
Marlowe,2023,"['Mystery', 'Thriller', 'Crime']",Neil Jordan,1h 49m,59.0,Released,English,"$20,000,000.00","$6,262,663.00"
Hostel,2006,['Horror'],Eli Roth,1h 34m,59.0,Released,English,"$4,800,000.00","$81,979,826.00"
Dragonheart 3: The Sorcerer's Curse,2015,['Fantasy'],Colin Teague,1h 37m,54.0,Released,English,-,-
Identity,2003,"['Mystery', 'Thriller']",James Mangold,1h 30m,72.0,Released,English,"$28,000,000.00","$90,259,536.00"
Vivo,2021,"['Animation', 'Family', 'Comedy']",Kirk DeMicco,1h 43m,74.0,Released,English,-,-
The Hummingbird Project,2019,"['Thriller', 'Drama']",Kim Nguyen,1h 51m,61.0,Released,English,-,"$876,980.00"
