Name,Released year,Genre,Director,Runtime,Score,Status,Language,Budget,Revenue
Species II,1998,"['Science Fiction', 'Action', 'Horror']",Dennis Feldman,1h 33m,52.0,Released,English,"$35,000,000.00","$19,200,000.00"
The Sitter,2011,['Comedy'],David Gordon Green,1h 21m,56.0,Released,English,"$25,000,000.00","$34,942,188.00"
Blow,2001,"['Crime', 'Drama']",Ted Demme,2h 4m,74.0,Released,English,"$53,000,000.00","$83,282,296.00"
Ben 10 Alien Swarm,2009,['Adventure'],Alex Winter,1h 30m,62.0,Released,English,"$40,000,000.00",-
Premium Rush,2012,"['Crime', 'Action', 'Thriller']",David Koepp,1h 31m,63.0,Released,English,"$35,000,000.00","$31,083,599.00"
Easy Rider,1969,"['Adventure', 'Drama']",Dennis Hopper,1h 35m,71.0,Released,English,"$400,000.00","$60,000,000.00"
Star Trek: Nemesis,2002,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",John Logan,1h 56m,63.0,Released,English,"$60,000,000.00","$67,312,826.00"
Buffy the Vampire Slayer,1992,"['Action', 'Comedy', 'Horror']",Fran Rubel Kuzui,1h 26m,56.0,Released,English,"$7,000,000.00","$16,624,456.00"
Gentlemen of Fortune,1971,"['Comedy', 'Crime', 'Drama']",Aleksandr Sery,1h 28m,78.0,Released,Russian,-,-
Terminal,2018,"['Crime', 'Drama', 'Thriller']",Vaughn Stein,1h 35m,55.0,Released,English,-,"$843,970.00"
The Craft: Legacy,2020,"['Horror', 'Drama', 'Fantasy']",Zoe Lister-Jones,1h 34m,62.0,Released,English,"$18,000,000.00","$2,300,000.00"
After Earth,2013,"['Science Fiction', 'Action', 'Adventure']",M. Night Shyamalan,1h 40m,52.0,Released,English,"$130,000,000.00","$243,843,127.00"
Sound of Metal,2020,"['Drama', 'Music']",Darius Marder,2h 1m,77.0,Released,English,-,"$516,520.00"
Dazed and Confused,1993,['Comedy'],Richard Linklater,1h 42m,74.0,Released,English,"$69,000,000.00","$7,993,039.00"
Panic Room,2002,"['Crime', 'Drama', 'Thriller']",David Fincher,1h 51m,68.0,Released,English,"$48,000,000.00","$197,079,546.00"
The Andromeda Strain,1971,"['Science Fiction', 'Thriller']",Robert Wise,2h 11m,70.0,Released,English,"$6,500,000.00","$12,376,563.00"
Bill & Ted Face the Music,2020,"['Comedy', 'Science Fiction', 'Adventure']",Dean Parisot,1h 31m,59.0,Released,English,"$25,000,000.00","$6,274,027.00"
King of Thieves,2018,"['Crime', 'Drama']",James Marsh,1h 48m,55.0,Released,English,-,-
Before I Fall,2017,"['Drama', 'Mystery', 'Thriller', 'Fantasy']",Ry Russo-Young,1h 38m,70.0,Released,English,"$5,000,000.00","$18,900,000.00"
One Direction: This Is Us,2013,"['Documentary', 'Music']",Morgan Spurlock,1h 32m,83.0,Released,English,"$10,000,000.00","$68,500,000.00"
No Game No Life: Zero,2017,"['Animation', 'Action', 'Drama', 'Romance', 'Fantasy', 'Adventure']",Atsuko Ishizuka,1h 46m,78.0,Released,Japanese,-,"$6,000,000.00"
They'll Love Me When I'm Dead,2018,['Documentary'],Morgan Neville,1h 38m,72.0,Released,English,-,-
The Bag Man,2014,"['Crime', 'Drama', 'Thriller']",David Grovic,1h 48m,53.0,Released,English,-,"$56,574.00"
Escape from L.A.,1996,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",John Carpenter,1h 37m,59.0,Released,English,"$50,000,000.00","$42,277,365.00"
Prison Break: The Final Break,2009,"['Action', 'Drama', 'Thriller']",Brad Turner,1h 29m,75.0,Released,English,-,-
The Siege,1998,"['Drama', 'Action', 'Thriller', 'Crime']",Edward Zwick,1h 56m,63.0,Released,English,"$70,000,000.00","$116,672,912.00"
Millennium Actress,2002,"['Animation', 'Drama', 'Romance']",Satoshi Kon,1h 27m,78.0,Released,Japanese,-,"$37,641.00"
Roman Holiday,1953,"['Romance', 'Comedy', 'Drama']",Dalton Trumbo,1h 59m,79.0,Released,English,"$1,500,000.00","$12,000,000.00"
The Pink Panther,1963,"['Comedy', 'Crime']",Blake Edwards,1h 55m,69.0,Released,English,-,"$10,878,107.00"
That Malicious Age,1975,"['Drama', 'Romance']",Silvio Amadio,1h 30m,66.0,Released,Italian,-,-
IF,2024,"['Comedy', 'Fantasy', 'Drama', 'Family']",John Krasinski, -,0.0,Post Production,English,-,-
The Virtuoso,2021,"['Thriller', 'Crime']",Nick Stagliano,1h 45m,60.0,Released,English,-,-
Seoul Vibe,2022,"['Action', 'Crime', 'Comedy', 'Adventure']",Moon Hyun-sung,2h 20m,66.0,Released,Korean,-,-
American Carnage,2022,"['Mystery', 'Thriller', 'Comedy', 'Horror']",Diego Hallivis,1h 41m,61.0,Released,English,-,"$116,699.00"
The Mission,1986,"['Adventure', 'Drama', 'Action', 'History']",Roland Joffé,2h 6m,74.0,Released,English,"$24,500,000.00","$17,218,023.00"
Stowaway,2022,['Thriller'],Declan Whitebloom,1h 34m,65.0,Released,English,-,"$30,556.00"
Scooby-Doo! and the Curse of the 13th Ghost,2019,"['Comedy', 'Family', 'Animation', 'Adventure', 'Mystery']",Cecilia Aranovich,1h 22m,80.0,Released,English,"$9,260,980.00",-
A Creature was Stirring,2023,['Horror'],Damien LeVeck,1h 40m,50.0,Released,English,-,-
Casino Royale,1967,"['Adventure', 'Action', 'Comedy']",Robert Parrish,2h 11m,53.0,Released,English,"$12,000,000.00","$41,744,718.00"
The Boys in Company C,1978,['War'],Sidney J. Furie,2h 5m,66.0,Released,English,-,-
The Teachers’ Lounge,2023,['Drama'],İlker Çatak,1h 38m,78.0,Released,German,-,-
Come True,2020,"['Science Fiction', 'Horror']",Anthony Scott Burns,1h 45m,60.0,Released,English,-,"$70,459.00"
Death Sentence,2007,"['Action', 'Crime', 'Drama', 'Thriller']",James Wan,1h 45m,67.0,Released,English,"$20,000,000.00","$17,000,000.00"
The Ritual,2017,"['Horror', 'Thriller', 'Mystery']",David Bruckner,1h 34m,62.0,Released,English,"$1,000,000.00","$1,786,396.00"
Birth of the Dragon,2017,"['Action', 'Drama']",George Nolfi,1h 43m,57.0,Released,English,"$31,000,000.00","$7,125,027.00"
Happy Death Day,2017,"['Horror', 'Mystery', 'Comedy']",Christopher Landon,1h 37m,66.0,Released,English,"$4,800,000.00","$125,500,000.00"
The Requin,2022,"['Thriller', 'Horror']",Le Van Kiet,1h 29m,49.0,Released,English,"$8,500,000.00","$130,493.00"
A Wish for Christmas,2016,"['TV Movie', 'Romance', 'Drama', 'Fantasy']",Christie Will,1h 24m,60.0,Released,English,-,-
Mannequin Two: On the Move,1991,"['Fantasy', 'Comedy', 'Science Fiction', 'Romance']",Edward Rugoff,1h 35m,58.0,Released,English,"$13,000,000.00","$3,800,000.00"
Warlock,1989,"['Horror', 'Fantasy', 'Action']",Steve Miner,1h 43m,63.0,Released,English,"$7,000,000.00","$9,094,451.00"
Missing,2023,"['Thriller', 'Mystery']",Nicholas D. Johnson,1h 51m,75.0,Released,English,"$7,000,000.00","$45,100,756.00"
The Sandlot,1993,"['Family', 'Comedy']",David Mickey Evans,1h 41m,75.0,Released,English,"$7,000,000.00","$34,348,444.00"
The King of Comedy,1982,"['Drama', 'Comedy']",Martin Scorsese,1h 49m,78.0,Released,English,"$19,000,000.00","$2,536,000.00"
Captain Phillips,2013,"['Action', 'Drama', 'Thriller']",Paul Greengrass,2h 14m,76.0,Released,English,"$55,000,000.00","$218,791,811.00"
Zeroville,2019,"['Comedy', 'Drama']",James Franco,1h 36m,50.0,Released,English,"$6,000,000.00",-
The Hallelujah Trail,1965,"['Western', 'Comedy', 'Adventure']",John Sturges,2h 45m,59.0,Released,English,"$7,000,000.00","$4,000,000.00"
The Human Stain,2003,"['Drama', 'Romance']",Robert Benton,1h 46m,60.0,Released,English,"$30,000,000.00","$24,900,000.00"
An Ice Palace Romance,2023,"['TV Movie', 'Comedy', 'Romance']",Shawna Steele,1h 24m,0.0,Released,English,-,-
Inuyasha the Movie 3: Swords of an Honorable Ruler,2003,"['Animation', 'Fantasy', 'Adventure']",Toshiya Shinohara,1h 39m,78.0,Released,Japanese,-,-
Wicked City,1987,"['Animation', 'Action', 'Fantasy', 'Horror']",Yoshiaki Kawajiri,1h 22m,67.0,Released,Japanese,-,-
Ghosts of Girlfriends Past,2009,"['Fantasy', 'Comedy', 'Romance']",Mark Waters,1h 55m,60.0,Released,English,"$37,500,000.00","$102,223,269.00"
The Human Centipede 3 (Final Sequence),2015,"['Horror', 'Comedy']",Tom Six,1h 43m,37.0,Released,English,-,"$16,184.00"
Peppermint,2018,"['Action', 'Thriller']",Pierre Morel,1h 42m,67.0,Released,English,"$25,000,000.00","$53,918,723.00"
Chaplin,1992,['Drama'],Richard Attenborough,2h 23m,74.0,Released,English,"$31,000,000.00","$9,493,259.00"
Masquerade,2022,"['Drama', 'Comedy', 'Romance', 'Crime']",Nicolas Bedos,2h 22m,69.0,Released,French,"$14,000,000.00","$6,667,598.00"
American Symphony,2023,['Documentary'],Matthew Heineman,1h 44m,88.0,Released,English,-,-
Queen of the Desert,2015,"['Drama', 'Adventure', 'History']",Werner Herzog,2h 8m,59.0,Released,English,"$15,000,000.00","$1,592,853.00"
"Elvira, Mistress of the Dark",1988,"['Horror', 'Comedy']",James Signorelli,1h 36m,65.0,Released,English,"$7,500,000.00","$5,596,267.00"
10 Rules for Sleeping Around,2013,"['Comedy', 'Romance']",Leslie Greif,1h 34m,35.0,Released,English,-,-
Space Jam,1996,"['Family', 'Animation', 'Comedy', 'Science Fiction']",Joe Pytka,1h 28m,68.0,Released,English,"$80,000,000.00","$250,200,000.00"
The Director and the Jedi,2018,['Documentary'],Anthony Wonke,1h 35m,73.0,Released,English,-,-
"Angus, Thongs and Perfect Snogging",2008,"['Comedy', 'Drama', 'Family', 'Romance']",Gurinder Chadha,1h 40m,64.0,Released,English,-,"$14,924,998.00"
Flyboys,2006,"['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War']",Phil Sears,2h 18m,65.0,Released,English,"$60,000,000.00","$17,834,865.00"
Marmaduke,2010,"['Family', 'Comedy']",Brad Anderson,1h 27m,53.0,Released,English,"$50,000,000.00","$83,761,844.00"
The Hustle,2019,"['Comedy', 'Crime']",Stanley Shapiro,1h 34m,62.0,Released,English,"$21,000,000.00","$97,400,000.00"
Stomp the Yard,2007,"['Drama', 'Music']",Sylvain White,1h 54m,70.0,Released,English,"$13,000,000.00","$75,511,123.00"
Deadpool: No Good Deed,2017,"['Action', 'Comedy', 'Crime']",David Leitch,4m,71.0,Released,English,-,-
Malicious,1973,['Comedy'],Salvatore Samperi,1h 33m,72.0,Released,Italian,-,"$109,133.00"
House on Haunted Hill,1999,['Horror'],William Malone,1h 33m,56.0,Released,English,"$37,000,000.00","$40,846,082.00"
The Last Thing He Wanted,2020,"['Drama', 'Thriller']",Dee Rees,1h 56m,49.0,Released,English,-,-
The Secret of Moonacre,2009,"['Adventure', 'Fantasy', 'Romance']",Gábor Csupó,1h 43m,65.0,Released,English,"$32,000,000.00","$7,162,618.00"
Mother/Android,2021,"['Science Fiction', 'Thriller']",Mattson Tomlin,1h 51m,58.0,Released,English,-,-
Pink Cadillac,1989,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance']",Buddy Van Horn,2h 2m,54.0,Released,English,"$19,000,000.00","$12,100,000.00"
Showroom,2022,"['Drama', 'Thriller']",Carlo Obispo,1h 52m,52.0,Released,Tagalog,-,-
Suspicion,1941,"['Mystery', 'Romance', 'Thriller']",Alfred Hitchcock,1h 39m,71.0,Released,English,"$1,103,000.00","$4,500,000.00"
Paris Je T'aime,2006,"['Drama', 'Romance']",Alfonso Cuarón,2h,68.0,Released,French,"$13,000,000.00","$4,857,367.00"
Rape Zombie: Lust of the Dead,2012,"['Comedy', 'Horror']",Naoyuki Tomomatsu,1h 13m,63.0,Released,Japanese,-,-
Elephant,2003,"['Crime', 'Drama']",Gus Van Sant,1h 21m,71.0,Released,English,"$3,000,000.00","$10,000,000.00"
Never Grow Old,2019,['Western'],Ivan Kavanagh,1h 41m,60.0,Released,English,"$12,000,000.00","$106,796.00"
12 Feet Deep,2017,"['Thriller', 'Horror']",Matt Eskandari,1h 25m,56.0,Released,English,-,"$6,158.00"
The Informer,2019,"['Drama', 'Crime', 'Thriller']",Andrea Di Stefano,1h 49m,65.0,Released,English,"$60,000,000.00","$2,927,708.00"
North by Northwest,1959,"['Mystery', 'Thriller', 'Adventure']",Ernest Lehman,2h 16m,80.0,Released,English,"$4,000,000.00","$13,275,000.00"
The Human Centipede (First Sequence),2009,['Horror'],Tom Six,1h 32m,52.0,Released,English,"$2,011,799.00","$252,207.00"
Wall Street,1987,"['Crime', 'Drama']",Oliver Stone,2h 6m,72.0,Released,English,"$15,000,000.00","$43,900,000.00"
Coogan's Bluff,1968,"['Action', 'Crime', 'Drama', 'Thriller']",Herman Miller,1h 33m,63.0,Released,English,-,"$3,110,000.00"
The Outlaw Josey Wales,1976,['Western'],Clint Eastwood,2h 15m,75.0,Released,English,"$3,700,000.00","$31,800,000.00"
Veronica,2017,['Horror'],Paco Plaza,1h 45m,62.0,Released,Spanish; Castilian,-,-
Spawn,1997,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']",Todd McFarlane,1h 36m,54.0,Released,English,"$40,000,000.00","$87,840,042.00"
Orca,1977,"['Adventure', 'Horror', 'Thriller']",Michael Anderson,1h 35m,61.0,Released,English,"$17,500,000.00","$14,717,854.00"
The Girl with the Dragon Tattoo,2009,"['Drama', 'Thriller', 'Crime', 'Mystery']",Niels Arden Oplev,2h 32m,75.0,Released,Swedish,"$13,000,000.00","$109,421,911.00"
All Good Things,2010,"['Mystery', 'Thriller', 'Romance']",Andrew Jarecki,1h 41m,60.0,Released,English,-,"$1,754,389.00"
Bird Box Barcelona,2023,"['Thriller', 'Drama', 'Science Fiction', 'Horror']",Àlex Pastor,2h 4m,60.0,Released,Spanish; Castilian,"$19,800,000.00",-
The Con Is On,2018,"['Comedy', 'Crime']",James Oakley,1h 35m,40.0,Released,English,"$13,000,000.00",-
City by the Sea,2002,"['Crime', 'Drama', 'Mystery']",Michael Caton-Jones,1h 48m,57.0,Released,English,"$40,000,000.00","$22,433,915.00"
The Remains of the Day,1993,"['Drama', 'Romance']",James Ivory,2h 14m,74.0,Released,English,"$11,500,000.00","$23,237,911.00"
He Was a Quiet Man,2007,"['Comedy', 'Drama', 'Romance']",Frank A. Cappello,1h 35m,64.0,Released,English,-,-
Krull,1983,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",Peter Yates,1h 57m,60.0,Released,English,"$27,000,000.00","$16,519,460.00"
Fatal Attraction,1987,"['Drama', 'Thriller']",Adrian Lyne,1h 59m,68.0,Released,English,"$14,000,000.00","$320,145,693.00"
Sword Art Online the Movie -Progressive- Aria of a Starless Night,2021,"['Animation', 'Action', 'Fantasy', 'Science Fiction']",Ayako Kono,1h 37m,78.0,Released,Japanese,-,"$14,037,060.00"
The Ninth Gate,1999,"['Mystery', 'Thriller', 'Horror']",Roman Polanski,2h 13m,65.0,Released,English,"$38,000,000.00","$58,401,898.00"
In the Realm of the Senses,1976,"['Drama', 'Romance']",Nagisa Ōshima,1h 45m,66.0,Released,Japanese,-,-
Resistance,2020,"['War', 'History', 'Drama']",Jonathan Jakubowicz,2h,70.0,Released,English,-,"$449,753.00"
Deep in the Valley,2009,['Comedy'],Christian Forte,1h 31m,50.0,Released,English,-,-
The Poughkeepsie Tapes,2007,"['Horror', 'Mystery', 'Crime', 'Thriller']",John Erick Dowdle,1h 21m,66.0,Released,English,-,-
Hard to Kill,1990,['Action'],Bruce Malmuth,1h 36m,60.0,Released,English,"$10,000,000.00","$47,410,000.00"
Kidnap,2017,"['Drama', 'Thriller']",Luis Prieto,1h 35m,62.0,Released,English,"$21,000,000.00","$30,718,107.00"
The Indian Fighter,1955,['Western'],André de Toth,1h 28m,62.0,Released,English,-,-
#Alive,2020,"['Horror', 'Action', 'Adventure', 'Thriller']",Cho Il,1h 38m,73.0,Released,Korean,"$6,300,000.00","$13,416,285.00"
It's a SpongeBob Christmas!,2012,"['Family', 'Animation', 'Comedy', 'TV Movie']",Mark Caballero,23m,69.0,Released,English,-,-
Johnson Family Vacation,2004,"['Comedy', 'Family']",Christopher Erskin,1h 37m,55.0,Released,English,"$12,000,000.00","$31,179,516.00"
Motherless Brooklyn,2019,"['Drama', 'Thriller']",Edward Norton,2h 25m,67.0,Released,English,"$26,000,000.00","$18,377,736.00"
Crying Freeman,1995,"['Action', 'Crime']",Christophe Gans,1h 42m,64.0,Released,English,"$6,100,000.00",-
Two Weeks Notice,2002,"['Comedy', 'Romance']",Marc Lawrence,1h 41m,64.0,Released,English,"$60,000,000.00","$199,043,242.00"
Street Kings,2008,"['Action', 'Crime', 'Drama', 'Thriller']",David Ayer,1h 49m,66.0,Released,English,"$20,000,000.00","$66,476,363.00"
Shakespeare in Love,1998,"['Romance', 'History', 'Comedy']",John Madden,2h 3m,69.0,Released,English,"$25,000,000.00","$289,300,000.00"
Ghost Graduation,2012,['Comedy'],Javier Ruiz Caldera,1h 28m,66.0,Released,Spanish; Castilian,-,-
The X Files: I Want to Believe,2008,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']",Chris Carter,1h 44m,58.0,Released,English,"$30,000,000.00","$69,363,381.00"
That Thing You Do!,1996,"['Comedy', 'Drama', 'Romance', 'Music']",Tom Hanks,1h 48m,69.0,Released,English,"$26,000,000.00","$34,585,416.00"
The Wall,2017,"['War', 'Thriller', 'Drama']",Doug Liman,1h 30m,64.0,Released,English,"$3,000,000.00","$4,500,000.00"
Christmas ...Again?!,2021,"['Family', 'Comedy', 'Fantasy', 'TV Movie']",Andy Fickman,1h 34m,67.0,Released,English,-,-
Milk,2008,"['History', 'Drama']",Gus Van Sant,2h 8m,73.0,Released,English,"$20,000,000.00","$54,600,000.00"
"A Genius, Two Friends, and an Idiot",1975,"['Comedy', 'Western']",Damiano Damiani,1h 57m,63.0,Released,Italian,-,-
Planet Hulk,2010,"['Science Fiction', 'Animation', 'Action']",Jack Kirby,1h 21m,70.0,Released,English,-,"$7,000,000.00"
Linoleum,2023,"['Science Fiction', 'Comedy', 'Drama']",Colin West,1h 41m,67.0,Released,English,-,-
Barbie in the Pink Shoes,2013,"['Animation', 'Family']",Ruth Handler,1h 15m,68.0,Released,English,-,-
Clown,2014,"['Horror', 'Thriller']",Jon Watts,1h 39m,58.0,Released,English,-,"$4,381,603.00"
Rurouni Kenshin Part I: Origins,2012,"['Adventure', 'Action', 'Fantasy', 'War', 'History']",Keishi Otomo,2h 14m,76.0,Released,Japanese,-,"$61,700,000.00"
The Company You Keep,2012,"['Drama', 'Thriller']",Robert Redford,2h 1m,62.0,Released,English,"$2,000,000.00","$20,014,680.00"
Just Friends,2005,"['Comedy', 'Romance']",Roger Kumble,1h 36m,62.0,Released,English,-,"$50,817,508.00"
The Treasure of the Sierra Madre,1948,"['Adventure', 'Drama', 'Western']",John Huston,2h 6m,80.0,Released,English,"$3,800,000.00","$4,307,000.00"
Rescue Under Fire,2017,['War'],Adolfo Martínez Pérez,1h 33m,68.0,Released,Spanish; Castilian,-,"$5,000,000.00"
Cape Fear,1991,"['Crime', 'Thriller']",Martin Scorsese,2h 8m,73.0,Released,English,"$35,000,000.00","$182,300,000.00"
Deliver Us from Evil,2014,"['Thriller', 'Crime', 'Horror']",Scott Derrickson,1h 58m,62.0,Released,English,"$30,000,000.00","$87,937,815.00"
You People,2023,"['Romance', 'Comedy']",Kenya Barris,1h 57m,57.0,Released,English,-,-
CBGB,2013,"['Drama', 'Music']",Randall Miller,1h 41m,64.0,Released,English,"$5,000,000.00","$40,400.00"
Asterix vs. Caesar,1985,"['Comedy', 'Animation', 'Family', 'Adventure']",René Goscinny,1h 19m,65.0,Released,French,-,-
Mandela: Long Walk to Freedom,2013,"['Drama', 'History']",Justin Chadwick,2h 21m,68.0,Released,English,"$35,000,000.00","$27,300,000.00"
Here Comes the Boom,2012,"['Comedy', 'Action', 'Drama', 'Music']",Frank Coraci,1h 45m,62.0,Released,English,"$42,000,000.00","$73,100,000.00"
Ghost Dog: The Way of the Samurai,1999,"['Crime', 'Drama']",Jim Jarmusch,1h 56m,73.0,Released,English,"$2,000,000.00","$9,400,000.00"
Night on Earth,1991,"['Comedy', 'Drama']",Jim Jarmusch,2h 8m,75.0,Released,English,"$3,500,000.00","$2,015,810.00"
Nancy Drew and the Hidden Staircase,2019,"['Crime', 'Family', 'Mystery']",Katt Shea,1h 29m,64.0,Released,English,-,-
Dark Water,2005,"['Horror', 'Mystery', 'Drama']",Walter Salles,1h 45m,56.0,Released,English,"$30,000,000.00","$68,357,079.00"
Orgazmo,1998,['Comedy'],Trey Parker,1h 34m,61.0,Released,English,"$1,000,000.00","$602,302.00"
A Walk in the Clouds,1995,"['Drama', 'Romance']",Alfonso Arau,1h 43m,73.0,Released,English,"$20,000,000.00","$50,012,507.00"
Pokémon the Movie 2000,1999,"['Adventure', 'Fantasy', 'Animation', 'Science Fiction', 'Family']",Kunihiko Yuyama,1h 24m,67.0,Released,Japanese,"$30,000,000.00","$163,649,270.00"
Primer,2004,"['Science Fiction', 'Drama', 'Thriller']",Shane Carruth,1h 17m,68.0,Released,English,"$7,000.00","$545,436.00"
Congo,1995,"['Action', 'Adventure', 'Science Fiction']",Michael Crichton,1h 49m,55.0,Released,English,"$50,000,000.00","$152,022,101.00"
City of Ember,2008,"['Adventure', 'Family', 'Fantasy']",Jeanne Duprau,1h 30m,63.0,Released,English,"$55,000,000.00","$17,869,048.00"
King of Thorn,2010,"['Fantasy', 'Animation', 'Science Fiction']",Kazuyoshi Katayama,1h 49m,66.0,Released,Japanese,-,-
Ghostland,2018,"['Horror', 'Mystery', 'Thriller']",Pascal Laugier,1h 31m,74.0,Released,English,-,-
Rushmore,1998,"['Comedy', 'Drama']",Wes Anderson,1h 33m,74.0,Released,English,"$9,000,000.00","$17,096,053.00"
Parisian Hustle,2023,"['Comedy', 'Drama']",Ekoué Labitey,1h 37m,60.0,Released,French,-,-
Fanny and Alexander,1982,"['Fantasy', 'Drama', 'Mystery']",Ingmar Bergman,3h 8m,78.0,Released,Swedish,"$6,000,000.00","$6,795,771.00"
Camp Rock 2: The Final Jam,2010,"['Comedy', 'Music', 'TV Movie']",Regina Y. Hicks,1h 38m,63.0,Released,English,-,-
Death to Smoochy,2002,"['Comedy', 'Crime', 'Drama', 'Thriller']",Danny DeVito,1h 49m,59.0,Released,English,"$55,000,000.00","$8,400,000.00"
Crawlspace,2022,['Thriller'],L. Gustavo Cooper,1h 30m,61.0,Released,English,-,-
Rogue Hostage,2021,"['Action', 'Thriller']",Jon Keeyes,1h 34m,57.0,Released,English,-,-
Honey 3: Dare to Dance,2016,"['Music', 'Drama', 'Family', 'Romance']",Bille Woodruff,1h 37m,66.0,Released,English,-,-
In the Heat of the Night,1967,"['Crime', 'Drama', 'Mystery', 'Thriller']",Norman Jewison,1h 49m,77.0,Released,English,"$2,000,000.00","$27,379,978.00"
